"id","block","refClass","appliance","pct_goal","rounded","state","calc","edu","els","pct","family","state_avg","plan","value"
"s2_173",1,"kWh","WATER","10%","Rounded","California","Calculator","College degree",1,0.1,5000,4601,"plan1",4000
"s2_173",1,"kWh","WATER","10%","Rounded","California","Calculator","College degree",1,0.1,5000,4601,"plan2",4500
"s2_173",1,"kWh","REFRIG","10%","Rounded","California","Calculator","College degree",1,0.1,1000,1055,"plan1",1000
"s2_173",1,"kWh","REFRIG","10%","Rounded","California","Calculator","College degree",1,0.1,1000,1055,"plan2",1000
"s2_173",1,"kWh","OTHER","10%","Rounded","California","Calculator","College degree",1,0.1,8000,6916,"plan1",7700
"s2_173",1,"kWh","OTHER","10%","Rounded","California","Calculator","College degree",1,0.1,8000,6916,"plan2",7200
"s2_173",1,"kWh","TOTAL","10%","Rounded","California","Calculator","College degree",1,0.1,23000,19458,"plan1",20700
"s2_173",1,"kWh","TOTAL","10%","Rounded","California","Calculator","College degree",1,0.1,23000,19458,"plan2",20700
"s2_173",2,"kWh","AC","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,697,498,"plan1",697
"s2_173",2,"kWh","AC","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,697,498,"plan2",600
"s2_173",2,"kWh","HEAT","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,18052,16411,"plan1",18052
"s2_173",2,"kWh","HEAT","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,18052,16411,"plan2",18000
"s2_173",2,"kWh","WATER","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,11667,5832,"plan1",6684
"s2_173",2,"kWh","WATER","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,11667,5832,"plan2",9000
"s2_173",2,"kWh","REFRIG","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,1370,1142,"plan1",1370
"s2_173",2,"kWh","REFRIG","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,1370,1142,"plan2",1370
"s2_173",2,"kWh","OTHER","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,7982,6652,"plan1",7000
"s2_173",2,"kWh","OTHER","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,7982,6652,"plan2",4833
"s2_173",2,"kWh","TOTAL","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,39768,30535,"plan1",33803
"s2_173",2,"kWh","TOTAL","15%","Not Rounded","Colorado","Calculator","College degree",1,0.15,39768,30535,"plan2",33803
"s2_174",1,"kWh","AC","15%","Rounded","California","No Calculator","College degree",0.375,0.15,3000,1289,"plan1",1000
"s2_174",1,"kWh","AC","15%","Rounded","California","No Calculator","College degree",0.375,0.15,3000,1289,"plan2",1000
"s2_174",1,"kWh","HEAT","15%","Rounded","California","No Calculator","College degree",0.375,0.15,6000,5597,"plan1",4000
"s2_174",1,"kWh","HEAT","15%","Rounded","California","No Calculator","College degree",0.375,0.15,6000,5597,"plan2",5000
"s2_174",1,"kWh","WATER","15%","Rounded","California","No Calculator","College degree",0.375,0.15,5000,4601,"plan1",4000
"s2_174",1,"kWh","WATER","15%","Rounded","California","No Calculator","College degree",0.375,0.15,5000,4601,"plan2",4000
"s2_174",1,"kWh","REFRIG","15%","Rounded","California","No Calculator","College degree",0.375,0.15,1000,1055,"plan1",1000
"s2_174",1,"kWh","REFRIG","15%","Rounded","California","No Calculator","College degree",0.375,0.15,1000,1055,"plan2",1000
"s2_174",1,"kWh","OTHER","15%","Rounded","California","No Calculator","College degree",0.375,0.15,8000,6916,"plan1",7000
"s2_174",1,"kWh","OTHER","15%","Rounded","California","No Calculator","College degree",0.375,0.15,8000,6916,"plan2",6000
"s2_174",1,"kWh","TOTAL","15%","Rounded","California","No Calculator","College degree",0.375,0.15,23000,19458,"plan1",17000
"s2_174",1,"kWh","TOTAL","15%","Rounded","California","No Calculator","College degree",0.375,0.15,23000,19458,"plan2",17000
"s2_174",2,"kWh","AC","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,697,498,"plan1",300
"s2_174",2,"kWh","AC","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,697,498,"plan2",300
"s2_174",2,"kWh","HEAT","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,18052,16411,"plan1",15000
"s2_174",2,"kWh","HEAT","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,18052,16411,"plan2",15000
"s2_174",2,"kWh","WATER","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,11667,5832,"plan1",5000
"s2_174",2,"kWh","WATER","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,11667,5832,"plan2",6000
"s2_174",2,"kWh","REFRIG","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,1370,1142,"plan1",1000
"s2_174",2,"kWh","REFRIG","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,1370,1142,"plan2",1000
"s2_174",2,"kWh","OTHER","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,7982,6652,"plan1",7000
"s2_174",2,"kWh","OTHER","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,7982,6652,"plan2",6000
"s2_174",2,"kWh","TOTAL","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,39768,30535,"plan1",28300
"s2_174",2,"kWh","TOTAL","10%","Not Rounded","Colorado","No Calculator","College degree",0.375,0.1,39768,30535,"plan2",28300
"s2_175",1,"Percentage","AC","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,3000,1289,"plan1",3000
"s2_175",1,"Percentage","AC","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,3000,1289,"plan2",2070
"s2_175",1,"Percentage","HEAT","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,6000,5597,"plan1",3000
"s2_175",1,"Percentage","HEAT","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,6000,5597,"plan2",5040
"s2_175",1,"Percentage","WATER","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,5000,4601,"plan1",5000
"s2_175",1,"Percentage","WATER","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,5000,4601,"plan2",4050
"s2_175",1,"Percentage","REFRIG","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,1000,1055,"plan1",1000
"s2_175",1,"Percentage","REFRIG","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,1000,1055,"plan2",990
"s2_175",1,"Percentage","OTHER","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,8000,6916,"plan1",8000
"s2_175",1,"Percentage","OTHER","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,8000,6916,"plan2",7020
"s2_175",1,"Percentage","TOTAL","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,23000,19458,"plan1",20000
"s2_175",1,"Percentage","TOTAL","10%","Rounded","California","Calculator","Highschool diploma or GED",1,0.1,23000,19458,"plan2",19170
"s2_175",2,"Percentage","AC","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,697,498,"plan1",498
"s2_175",2,"Percentage","AC","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,697,498,"plan2",592
"s2_175",2,"Percentage","HEAT","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,18052,16411,"plan1",18052
"s2_175",2,"Percentage","HEAT","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,18052,16411,"plan2",15344
"s2_175",2,"Percentage","WATER","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,11667,5832,"plan1",5901
"s2_175",2,"Percentage","WATER","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,11667,5832,"plan2",4957
"s2_175",2,"Percentage","REFRIG","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,1370,1142,"plan1",1233
"s2_175",2,"Percentage","REFRIG","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,1370,1142,"plan2",1165
"s2_175",2,"Percentage","OTHER","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,7982,6652,"plan1",7184
"s2_175",2,"Percentage","OTHER","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,7982,6652,"plan2",6785
"s2_175",2,"Percentage","TOTAL","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,39768,30535,"plan1",32868
"s2_175",2,"Percentage","TOTAL","15%","Not Rounded","Colorado","Calculator","Highschool diploma or GED",1,0.15,39768,30535,"plan2",28843
"s2_176",1,"Percentage","AC","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,3000,1289,"plan1",2800
"s2_176",1,"Percentage","AC","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,3000,1289,"plan2",2700
"s2_176",1,"Percentage","HEAT","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,6000,5597,"plan1",5500
"s2_176",1,"Percentage","HEAT","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,6000,5597,"plan2",5700
"s2_176",1,"Percentage","WATER","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,5000,4601,"plan1",4500
"s2_176",1,"Percentage","WATER","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,5000,4601,"plan2",4800
"s2_176",1,"Percentage","REFRIG","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,1000,1055,"plan1",1000
"s2_176",1,"Percentage","REFRIG","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,1000,1055,"plan2",1000
"s2_176",1,"Percentage","OTHER","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,8000,6916,"plan1",6900
"s2_176",1,"Percentage","OTHER","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,8000,6916,"plan2",6500
"s2_176",1,"Percentage","TOTAL","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,23000,19458,"plan1",20700
"s2_176",1,"Percentage","TOTAL","10%","Rounded","California","Calculator","Graduate degree",0.75,0.1,23000,19458,"plan2",20700
"s2_176",2,"Percentage","AC","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,697,498,"plan1",100
"s2_176",2,"Percentage","AC","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,697,498,"plan2",600
"s2_176",2,"Percentage","HEAT","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,18052,16411,"plan1",18000
"s2_176",2,"Percentage","HEAT","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,18052,16411,"plan2",15000
"s2_176",2,"Percentage","WATER","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,11667,5832,"plan1",9000
"s2_176",2,"Percentage","WATER","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,11667,5832,"plan2",10000
"s2_176",2,"Percentage","REFRIG","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,1370,1142,"plan1",1300
"s2_176",2,"Percentage","REFRIG","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,1370,1142,"plan2",1300
"s2_176",2,"Percentage","OTHER","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,7982,6652,"plan1",5300
"s2_176",2,"Percentage","OTHER","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,7982,6652,"plan2",6800
"s2_176",2,"Percentage","TOTAL","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,39768,30535,"plan1",33700
"s2_176",2,"Percentage","TOTAL","15%","Not Rounded","Colorado","Calculator","Graduate degree",0.75,0.15,39768,30535,"plan2",33700
"s2_177",1,"Percentage","AC","10%","Rounded","California","Calculator","College degree",0.875,0.1,3000,1289,"plan1",1850
"s2_177",1,"Percentage","AC","10%","Rounded","California","Calculator","College degree",0.875,0.1,3000,1289,"plan2",1625
"s2_177",1,"Percentage","HEAT","10%","Rounded","California","Calculator","College degree",0.875,0.1,6000,5597,"plan1",6000
"s2_177",1,"Percentage","HEAT","10%","Rounded","California","Calculator","College degree",0.875,0.1,6000,5597,"plan2",5925
"s2_177",1,"Percentage","WATER","10%","Rounded","California","Calculator","College degree",0.875,0.1,5000,4601,"plan1",5000
"s2_177",1,"Percentage","WATER","10%","Rounded","California","Calculator","College degree",0.875,0.1,5000,4601,"plan2",4925
"s2_177",1,"Percentage","REFRIG","10%","Rounded","California","Calculator","College degree",0.875,0.1,1000,1055,"plan1",1000
"s2_177",1,"Percentage","REFRIG","10%","Rounded","California","Calculator","College degree",0.875,0.1,1000,1055,"plan2",1000
"s2_177",1,"Percentage","OTHER","10%","Rounded","California","Calculator","College degree",0.875,0.1,8000,6916,"plan1",6850
"s2_177",1,"Percentage","OTHER","10%","Rounded","California","Calculator","College degree",0.875,0.1,8000,6916,"plan2",7225
"s2_177",1,"Percentage","TOTAL","10%","Rounded","California","Calculator","College degree",0.875,0.1,23000,19458,"plan1",20700
"s2_177",1,"Percentage","TOTAL","10%","Rounded","California","Calculator","College degree",0.875,0.1,23000,19458,"plan2",20700
"s2_177",2,"Percentage","AC","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,697,498,"plan1",400
"s2_177",2,"Percentage","AC","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,697,498,"plan2",498
"s2_177",2,"Percentage","HEAT","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,18052,16411,"plan1",18052
"s2_177",2,"Percentage","HEAT","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,18052,16411,"plan2",16500
"s2_177",2,"Percentage","WATER","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,11667,5832,"plan1",8500
"s2_177",2,"Percentage","WATER","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,11667,5832,"plan2",8532
"s2_177",2,"Percentage","REFRIG","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,1370,1142,"plan1",1350
"s2_177",2,"Percentage","REFRIG","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,1370,1142,"plan2",1142
"s2_177",2,"Percentage","OTHER","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,7982,6652,"plan1",5500
"s2_177",2,"Percentage","OTHER","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,7982,6652,"plan2",7130
"s2_177",2,"Percentage","TOTAL","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,39768,30535,"plan1",33802
"s2_177",2,"Percentage","TOTAL","15%","Not Rounded","Colorado","Calculator","College degree",0.875,0.15,39768,30535,"plan2",33802
"s2_178",1,"Percentage","AC","15%","Rounded","California","Calculator","Some college",1,0.15,3000,1289,"plan1",1300
"s2_178",1,"Percentage","AC","15%","Rounded","California","Calculator","Some college",1,0.15,3000,1289,"plan2",2500
"s2_178",1,"Percentage","HEAT","15%","Rounded","California","Calculator","Some college",1,0.15,6000,5597,"plan1",5500
"s2_178",1,"Percentage","HEAT","15%","Rounded","California","Calculator","Some college",1,0.15,6000,5597,"plan2",5000
"s2_178",1,"Percentage","WATER","15%","Rounded","California","Calculator","Some college",1,0.15,5000,4601,"plan1",4600
"s2_178",1,"Percentage","WATER","15%","Rounded","California","Calculator","Some college",1,0.15,5000,4601,"plan2",5000
"s2_178",1,"Percentage","REFRIG","15%","Rounded","California","Calculator","Some college",1,0.15,1000,1055,"plan1",1100
"s2_178",1,"Percentage","REFRIG","15%","Rounded","California","Calculator","Some college",1,0.15,1000,1055,"plan2",1000
"s2_178",1,"Percentage","OTHER","15%","Rounded","California","Calculator","Some college",1,0.15,8000,6916,"plan1",7000
"s2_178",1,"Percentage","OTHER","15%","Rounded","California","Calculator","Some college",1,0.15,8000,6916,"plan2",6000
"s2_178",1,"Percentage","TOTAL","15%","Rounded","California","Calculator","Some college",1,0.15,23000,19458,"plan1",19500
"s2_178",1,"Percentage","TOTAL","15%","Rounded","California","Calculator","Some college",1,0.15,23000,19458,"plan2",19500
"s2_178",2,"Percentage","AC","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,697,498,"plan1",600
"s2_178",2,"Percentage","AC","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,697,498,"plan2",600
"s2_178",2,"Percentage","HEAT","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,18052,16411,"plan1",17000
"s2_178",2,"Percentage","HEAT","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,18052,16411,"plan2",16000
"s2_178",2,"Percentage","WATER","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,11667,5832,"plan1",9000
"s2_178",2,"Percentage","WATER","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,11667,5832,"plan2",10000
"s2_178",2,"Percentage","REFRIG","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,1370,1142,"plan1",1200
"s2_178",2,"Percentage","REFRIG","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,1370,1142,"plan2",1200
"s2_178",2,"Percentage","OTHER","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,7982,6652,"plan1",7000
"s2_178",2,"Percentage","OTHER","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,7982,6652,"plan2",7200
"s2_178",2,"Percentage","TOTAL","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,39768,30535,"plan1",34800
"s2_178",2,"Percentage","TOTAL","10%","Not Rounded","Colorado","Calculator","Some college",1,0.1,39768,30535,"plan2",35000
"s2_179",1,"Percentage","AC","15%","Rounded","California","Calculator","Some college",0.625,0.15,3000,1289,"plan1",1200
"s2_179",1,"Percentage","AC","15%","Rounded","California","Calculator","Some college",0.625,0.15,3000,1289,"plan2",1100
"s2_179",1,"Percentage","HEAT","15%","Rounded","California","Calculator","Some college",0.625,0.15,6000,5597,"plan1",5300
"s2_179",1,"Percentage","HEAT","15%","Rounded","California","Calculator","Some college",0.625,0.15,6000,5597,"plan2",5000
"s2_179",1,"Percentage","WATER","15%","Rounded","California","Calculator","Some college",0.625,0.15,5000,4601,"plan1",4300
"s2_179",1,"Percentage","WATER","15%","Rounded","California","Calculator","Some college",0.625,0.15,5000,4601,"plan2",4000
"s2_179",1,"Percentage","REFRIG","15%","Rounded","California","Calculator","Some college",0.625,0.15,1000,1055,"plan1",950
"s2_179",1,"Percentage","REFRIG","15%","Rounded","California","Calculator","Some college",0.625,0.15,1000,1055,"plan2",900
"s2_179",1,"Percentage","OTHER","15%","Rounded","California","Calculator","Some college",0.625,0.15,8000,6916,"plan1",6500
"s2_179",1,"Percentage","OTHER","15%","Rounded","California","Calculator","Some college",0.625,0.15,8000,6916,"plan2",6000
"s2_179",1,"Percentage","TOTAL","15%","Rounded","California","Calculator","Some college",0.625,0.15,23000,19458,"plan1",18250
"s2_179",1,"Percentage","TOTAL","15%","Rounded","California","Calculator","Some college",0.625,0.15,23000,19458,"plan2",17000
"s2_179",2,"Percentage","AC","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,697,498,"plan1",450
"s2_179",2,"Percentage","AC","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,697,498,"plan2",400
"s2_179",2,"Percentage","HEAT","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,18052,16411,"plan1",16000
"s2_179",2,"Percentage","HEAT","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,18052,16411,"plan2",15500
"s2_179",2,"Percentage","WATER","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,11667,5832,"plan1",5500
"s2_179",2,"Percentage","WATER","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,11667,5832,"plan2",5000
"s2_179",2,"Percentage","REFRIG","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,1370,1142,"plan1",1125
"s2_179",2,"Percentage","REFRIG","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,1370,1142,"plan2",1120
"s2_179",2,"Percentage","OTHER","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,7982,6652,"plan1",6500
"s2_179",2,"Percentage","OTHER","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,7982,6652,"plan2",640
"s2_179",2,"Percentage","TOTAL","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,39768,30535,"plan1",29575
"s2_179",2,"Percentage","TOTAL","10%","Not Rounded","Colorado","Calculator","Some college",0.625,0.1,39768,30535,"plan2",22660
"s2_18",1,"USD","AC","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,419,322,"plan1",300
"s2_18",1,"USD","AC","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,419,322,"plan2",320
"s2_18",1,"USD","HEAT","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,26751,19108,"plan1",20000
"s2_18",1,"USD","HEAT","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,26751,19108,"plan2",19800
"s2_18",1,"USD","WATER","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,10543,5070,"plan1",5000
"s2_18",1,"USD","WATER","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,10543,5070,"plan2",5200
"s2_18",1,"USD","REFRIG","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,1230,1025,"plan1",1100
"s2_18",1,"USD","REFRIG","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,1230,1025,"plan2",1200
"s2_18",1,"USD","OTHER","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,7350,6682,"plan1",6500
"s2_18",1,"USD","OTHER","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,7350,6682,"plan2",6600
"s2_18",1,"USD","TOTAL","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,46293,32207,"plan1",32900
"s2_18",1,"USD","TOTAL","15%","Not Rounded","Massachusetts","Calculator","Graduate degree",0.875,0.15,46293,32207,"plan2",33120
"s2_18",2,"USD","AC","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,7000,4249,"plan1",6800
"s2_18",2,"USD","AC","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,7000,4249,"plan2",6500
"s2_18",2,"USD","HEAT","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,6000,5099,"plan1",5500
"s2_18",2,"USD","HEAT","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,6000,5099,"plan2",5200
"s2_18",2,"USD","WATER","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,5000,4396,"plan1",4800
"s2_18",2,"USD","WATER","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,5000,4396,"plan2",5000
"s2_18",2,"USD","REFRIG","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,3000,1318,"plan1",3000
"s2_18",2,"USD","REFRIG","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,3000,1318,"plan2",2700
"s2_18",2,"USD","OTHER","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,8000,7883,"plan1",7900
"s2_18",2,"USD","OTHER","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,8000,7883,"plan2",7700
"s2_18",2,"USD","TOTAL","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,29000,22945,"plan1",28000
"s2_18",2,"USD","TOTAL","10%","Rounded","Texas","Calculator","Graduate degree",0.875,0.1,29000,22945,"plan2",27100
"s2_180",1,"Percentage","AC","15%","Rounded","California","Calculator","College degree",0.5,0.15,3000,1289,"plan1",2000
"s2_180",1,"Percentage","AC","15%","Rounded","California","Calculator","College degree",0.5,0.15,3000,1289,"plan2",1400
"s2_180",1,"Percentage","HEAT","15%","Rounded","California","Calculator","College degree",0.5,0.15,6000,5597,"plan1",5000
"s2_180",1,"Percentage","HEAT","15%","Rounded","California","Calculator","College degree",0.5,0.15,6000,5597,"plan2",4500
"s2_180",1,"Percentage","WATER","15%","Rounded","California","Calculator","College degree",0.5,0.15,5000,4601,"plan1",4000
"s2_180",1,"Percentage","WATER","15%","Rounded","California","Calculator","College degree",0.5,0.15,5000,4601,"plan2",3500
"s2_180",1,"Percentage","REFRIG","15%","Rounded","California","Calculator","College degree",0.5,0.15,1000,1055,"plan1",1000
"s2_180",1,"Percentage","REFRIG","15%","Rounded","California","Calculator","College degree",0.5,0.15,1000,1055,"plan2",900
"s2_180",1,"Percentage","OTHER","15%","Rounded","California","Calculator","College degree",0.5,0.15,8000,6916,"plan1",6000
"s2_180",1,"Percentage","OTHER","15%","Rounded","California","Calculator","College degree",0.5,0.15,8000,6916,"plan2",5000
"s2_180",1,"Percentage","TOTAL","15%","Rounded","California","Calculator","College degree",0.5,0.15,23000,19458,"plan1",18000
"s2_180",1,"Percentage","TOTAL","15%","Rounded","California","Calculator","College degree",0.5,0.15,23000,19458,"plan2",17000
"s2_180",2,"Percentage","AC","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,697,498,"plan1",500
"s2_180",2,"Percentage","AC","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,697,498,"plan2",4500
"s2_180",2,"Percentage","HEAT","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,18052,16411,"plan1",15000
"s2_180",2,"Percentage","HEAT","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,18052,16411,"plan2",15500
"s2_180",2,"Percentage","WATER","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,11667,5832,"plan1",5500
"s2_180",2,"Percentage","WATER","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,11667,5832,"plan2",4000
"s2_180",2,"Percentage","REFRIG","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,1370,1142,"plan1",1100
"s2_180",2,"Percentage","REFRIG","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,1370,1142,"plan2",1000
"s2_180",2,"Percentage","OTHER","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,7982,6652,"plan1",6000
"s2_180",2,"Percentage","OTHER","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,7982,6652,"plan2",5500
"s2_180",2,"Percentage","TOTAL","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,39768,30535,"plan1",25000
"s2_180",2,"Percentage","TOTAL","10%","Not Rounded","Colorado","Calculator","College degree",0.5,0.1,39768,30535,"plan2",23000
"s2_181",1,"Percentage","AC","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,6573,4249,"plan1",5588
"s2_181",1,"Percentage","AC","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,6573,4249,"plan2",6573
"s2_181",1,"Percentage","HEAT","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,6118,5099,"plan1",5260
"s2_181",1,"Percentage","HEAT","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,6118,5099,"plan2",6118
"s2_181",1,"Percentage","WATER","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,5257,4396,"plan1",4469
"s2_181",1,"Percentage","WATER","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,5257,4396,"plan2",4469
"s2_181",1,"Percentage","REFRIG","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,2639,1318,"plan1",2244
"s2_181",1,"Percentage","REFRIG","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,2639,1318,"plan2",2369
"s2_181",1,"Percentage","OTHER","15%","Not Rounded","Texas","Calculator","Graduate degree",0.875,0.15,8459,7883,"plan1",7221
